ensembl_transcript_id	ensembl_gene_id
FBtr0081302	FBgn0032835
FBtr0346480	FBgn0032835
FBtr0340695	FBgn0265738
FBtr0071710	FBgn0050398
FBtr0086965	FBgn0050232
FBtr0334057	FBgn0036808
FBtr0075090	FBgn0036808
FBtr0334056	FBgn0036808
FBtr0083607	FBgn0038588
FBtr0083606	FBgn0038588
FBtr0346905	FBgn0267444
FBtr0073723	FBgn0030451
FBtr0344608	FBgn0030451
FBtr0339676	FBgn0030451
FBtr0308857	FBgn0263346
FBtr0308854	FBgn0263346
FBtr0308856	FBgn0263346
FBtr0308852	FBgn0263346
FBtr0308858	FBgn0263346
FBtr0308853	FBgn0263346
FBtr0308850	FBgn0263346
FBtr0308851	FBgn0263346
FBtr0308849	FBgn0263346
FBtr0308855	FBgn0263346
FBtr0343127	FBgn0265999
FBtr0335261	FBgn0261429
FBtr0302350	FBgn0261429
FBtr0073413	FBgn0262735
FBtr0073415	FBgn0262735
FBtr0073416	FBgn0262735
FBtr0073420	FBgn0262735
FBtr0073417	FBgn0262735
FBtr0305149	FBgn0262735
FBtr0346315	FBgn0262735
FBtr0301409	FBgn0262735
FBtr0073414	FBgn0262735
FBtr0073419	FBgn0262735
FBtr0305150	FBgn0262735
FBtr0073418	FBgn0262735
FBtr0086603	FBgn0050227
FBtr0112358	FBgn0085196
FBtr0078892	FBgn0037270
FBtr0070422	FBgn0053548
FBtr0345599	FBgn0053548
FBtr0342772	FBgn0053548
FBtr0070421	FBgn0053548
FBtr0075585	FBgn0004592
FBtr0300090	FBgn0053241
FBtr0113552	FBgn0083021
FBtr0074467	FBgn0052554
FBtr0113518	FBgn0082963
FBtr0073364	FBgn0035570
FBtr0079770	FBgn0032096
FBtr0340128	FBgn0265536
FBtr0342942	FBgn0265958
FBtr0072930	FBgn0035356
FBtr0302434	FBgn0035356
FBtr0085200	FBgn0039529
FBtr0084115	FBgn0259113
FBtr0336779	FBgn0259244
FBtr0336782	FBgn0259244
FBtr0305005	FBgn0259244
FBtr0336778	FBgn0259244
FBtr0336781	FBgn0259244
FBtr0299894	FBgn0259244
FBtr0336776	FBgn0259244
FBtr0336780	FBgn0259244
FBtr0303650	FBgn0259244
FBtr0305006	FBgn0259244
FBtr0336775	FBgn0259244
FBtr0336777	FBgn0259244
FBtr0345552	FBgn0266825
FBtr0088151	FBgn0033629
FBtr0347304	FBgn0267744
FBtr0300811	FBgn0030687
FBtr0077964	FBgn0031315
FBtr0347098	FBgn0263975
FBtr0076094	FBgn0053500
FBtr0079481	FBgn0031941
FBtr0332876	FBgn0025820
FBtr0332877	FBgn0025820
FBtr0072788	FBgn0025820
FBtr0078208	FBgn0037005
FBtr0080408	FBgn0032449
FBtr0340545	FBgn0032449
FBtr0305617	FBgn0033927
FBtr0088253	FBgn0027499
FBtr0339467	FBgn0027499
FBtr0078990	FBgn0031650
FBtr0077272	FBgn0011834
FBtr0085564	FBgn0260468
FBtr0085563	FBgn0260468
FBtr0342879	FBgn0030974
FBtr0342880	FBgn0030974
FBtr0074652	FBgn0030974
FBtr0081079	FBgn0032691
FBtr0077804	FBgn0031406
FBtr0334932	FBgn0264900
FBtr0070448	FBgn0011606
FBtr0340093	FBgn0011606
FBtr0304566	FBgn0262009
FBtr0303834	FBgn0262009
FBtr0331379	FBgn0011659
FBtr0088790	FBgn0011659
FBtr0077351	FBgn0031189
FBtr0302503	FBgn0036566
FBtr0075444	FBgn0036566
FBtr0333598	FBgn0036566
FBtr0088163	FBgn0011554
FBtr0273253	FBgn0016687
FBtr0072343	FBgn0016687
FBtr0305985	FBgn0016687
FBtr0075838	FBgn0036348
FBtr0080852	FBgn0028375
FBtr0086414	FBgn0053422
FBtr0077985	FBgn0031309
FBtr0088182	FBgn0033605
FBtr0113141	FBgn0035542
FBtr0308034	FBgn0035542
FBtr0073297	FBgn0035542
FBtr0113140	FBgn0035542
FBtr0308033	FBgn0035542
FBtr0073294	FBgn0035542
FBtr0073296	FBgn0035542
FBtr0073295	FBgn0035542
FBtr0303263	FBgn0038147
FBtr0303262	FBgn0038147
FBtr0082762	FBgn0038147
FBtr0100877	FBgn0013684
FBtr0082907	FBgn0038208
FBtr0330142	FBgn0259224
FBtr0334634	FBgn0259224
FBtr0334636	FBgn0259224
FBtr0334632	FBgn0259224
FBtr0334633	FBgn0259224
FBtr0334635	FBgn0259224
FBtr0347331	FBgn0267767
FBtr0086892	FBgn0034259
FBtr0082071	FBgn0037712
FBtr0332806	FBgn0037712
FBtr0081199	FBgn0032772
FBtr0074670	FBgn0030994
FBtr0085859	FBgn0003065
FBtr0075279	FBgn0036695
FBtr0080144	FBgn0032311
FBtr0089879	FBgn0260859
FBtr0113248	FBgn0261984
FBtr0083527	FBgn0038548
FBtr0079773	FBgn0032100
FBtr0074048	FBgn0030661
FBtr0344592	FBgn0265067
FBtr0344590	FBgn0265067
FBtr0344591	FBgn0265067
FBtr0082431	FBgn0037943
FBtr0339150	FBgn0003093
FBtr0085359	FBgn0003093
FBtr0339149	FBgn0003093
FBtr0301516	FBgn0003093
FBtr0290285	FBgn0034846
FBtr0085981	FBgn0011932
FBtr0070075	FBgn0000137
FBtr0080566	FBgn0260407
FBtr0083406	FBgn0038485
FBtr0346066	FBgn0267069
FBtr0306048	FBgn0262816
FBtr0345656	FBgn0262816
FBtr0074225	FBgn0052579
FBtr0331755	FBgn0052579
FBtr0331754	FBgn0052579
FBtr0072056	FBgn0034869
FBtr0084409	FBgn0024509
FBtr0346160	FBgn0024509
FBtr0339811	FBgn0265453
FBtr0085123	FBgn0042111
FBtr0085122	FBgn0042111
FBtr0333327	FBgn0042111
FBtr0301912	FBgn0036571
FBtr0333292	FBgn0036571
FBtr0075452	FBgn0036571
FBtr0079468	FBgn0031906
FBtr0302588	FBgn0031906
FBtr0081823	FBgn0037534
FBtr0303000	FBgn0036603
FBtr0087630	FBgn0033869
FBtr0071767	FBgn0034704
FBtr0309522	FBgn0263502
FBtr0086380	FBgn0053388
FBtr0340353	FBgn0265597
FBtr0340350	FBgn0265597
FBtr0340352	FBgn0265597
FBtr0340351	FBgn0265597
FBtr0340355	FBgn0265597
FBtr0340354	FBgn0265597
FBtr0346471	FBgn0267257
FBtr0087181	FBgn0050324
FBtr0084337	FBgn0017590
FBtr0076452	FBgn0035982
FBtr0100846	FBgn0053538
FBtr0346647	FBgn0050360
FBtr0273322	FBgn0050360
FBtr0072823	FBgn0035243
FBtr0345288	FBgn0031907
FBtr0334838	FBgn0031907
FBtr0079440	FBgn0031907
FBtr0079439	FBgn0031907
FBtr0302587	FBgn0031907
FBtr0300138	FBgn0259840
FBtr0304706	FBgn0050018
FBtr0306148	FBgn0262848
FBtr0343042	FBgn0052677
FBtr0343041	FBgn0052677
FBtr0071493	FBgn0052677
FBtr0302647	FBgn0261547
FBtr0302651	FBgn0261547
FBtr0302650	FBgn0261547
FBtr0302649	FBgn0261547
FBtr0302648	FBgn0261547
FBtr0300239	FBgn0259932
FBtr0300238	FBgn0259932
FBtr0300237	FBgn0259932
FBtr0081011	FBgn0032634
FBtr0082136	FBgn0261599
FBtr0334681	FBgn0261599
FBtr0078409	FBgn0037067
FBtr0337070	FBgn0265156
FBtr0340275	FBgn0265589
FBtr0345300	FBgn0039108
FBtr0344443	FBgn0266446
FBtr0344441	FBgn0266446
FBtr0344442	FBgn0266446
FBtr0344440	FBgn0266446
FBtr0080162	FBgn0032329
FBtr0114303	FBgn0086027
FBtr0080525	FBgn0032516
FBtr0080526	FBgn0032516
FBtr0086920	FBgn0024196
FBtr0080024	FBgn0032247
FBtr0085813	FBgn0051002
FBtr0072809	FBgn0035251
FBtr0346595	FBgn0267314
FBtr0345832	FBgn0266939
FBtr0308921	FBgn0051386
FBtr0084533	FBgn0039141
FBtr0321260	FBgn0039141
FBtr0346099	FBgn0039141
FBtr0084534	FBgn0039141
FBtr0310111	FBgn0263664
FBtr0332589	FBgn0040340
FBtr0307182	FBgn0040340
FBtr0070167	FBgn0040340
FBtr0070169	FBgn0040340
FBtr0070168	FBgn0040340
FBtr0339238	FBgn0265257
FBtr0077753	FBgn0042187
FBtr0309063	FBgn0036459
FBtr0111266	FBgn0262116
FBtr0334986	FBgn0262116
FBtr0345548	FBgn0266821
FBtr0345547	FBgn0266821
FBtr0073242	FBgn0035524
FBtr0334849	FBgn0264895
FBtr0334850	FBgn0264895
FBtr0334848	FBgn0264895
FBtr0334847	FBgn0264895
FBtr0334846	FBgn0264895
FBtr0075749	FBgn0000639
FBtr0075750	FBgn0000639
FBtr0339515	FBgn0000639
FBtr0080450	FBgn0032494
FBtr0334754	FBgn0032494
FBtr0084775	FBgn0046214
FBtr0084776	FBgn0046214
FBtr0113354	FBgn0046214
FBtr0084777	FBgn0046214
FBtr0078334	FBgn0037038
FBtr0078515	FBgn0037172
FBtr0072443	FBgn0035092
FBtr0110861	FBgn0035092
FBtr0290092	FBgn0035092
FBtr0309822	FBgn0263587
FBtr0309823	FBgn0263587
FBtr0339127	FBgn0033243
FBtr0339126	FBgn0033243
FBtr0088875	FBgn0033243
FBtr0113594	FBgn0083047
FBtr0071411	FBgn0052694
FBtr0307382	FBgn0052694
FBtr0307380	FBgn0052694
FBtr0340479	FBgn0052694
FBtr0071410	FBgn0052694
FBtr0307381	FBgn0052694
FBtr0071412	FBgn0052694
FBtr0081633	FBgn0037464
FBtr0300905	FBgn0037464
FBtr0300904	FBgn0037464
FBtr0087390	FBgn0034010
FBtr0340000	FBgn0034010
FBtr0113236	FBgn0038286
FBtr0344380	FBgn0038286
FBtr0300706	FBgn0033353
FBtr0344448	FBgn0265083
FBtr0336814	FBgn0265083
FBtr0080180	FBgn0024227
FBtr0078486	FBgn0027532
FBtr0290065	FBgn0036518
FBtr0332093	FBgn0036518
FBtr0075569	FBgn0036518
FBtr0075568	FBgn0036518
FBtr0332092	FBgn0036518
FBtr0303510	FBgn0036518
FBtr0075567	FBgn0036518
FBtr0077584	FBgn0053281
FBtr0075392	FBgn0036639
FBtr0080500	FBgn0032521
FBtr0345438	FBgn0032521
FBtr0301456	FBgn0026401
FBtr0301455	FBgn0026401
FBtr0111119	FBgn0026401
FBtr0334994	FBgn0026401
FBtr0301454	FBgn0026401
FBtr0111118	FBgn0026401
FBtr0344426	FBgn0266437
FBtr0091822	FBgn0053818
FBtr0340511	FBgn0265645
FBtr0083754	FBgn0038678
FBtr0344610	FBgn0265145
FBtr0334558	FBgn0051296
FBtr0083155	FBgn0051296
FBtr0081303	FBgn0032836
FBtr0332182	FBgn0032836
FBtr0084184	FBgn0038926
FBtr0076810	FBgn0035817
FBtr0306026	FBgn0003513
FBtr0083318	FBgn0003513
FBtr0306027	FBgn0003513
FBtr0081853	FBgn0037583
FBtr0074612	FBgn0030946
FBtr0074613	FBgn0030946
FBtr0330611	FBgn0005636
FBtr0330610	FBgn0005636
FBtr0072267	FBgn0005636
FBtr0330612	FBgn0005636
FBtr0273286	FBgn0266757
FBtr0273289	FBgn0266757
FBtr0273290	FBgn0266757
FBtr0273291	FBgn0266757
FBtr0273288	FBgn0266757
FBtr0273285	FBgn0266757
FBtr0273287	FBgn0266757
FBtr0334649	FBgn0035815
FBtr0301205	FBgn0035815
FBtr0110885	FBgn0035815
FBtr0074539	FBgn0030886
FBtr0073194	FBgn0045479
FBtr0087983	FBgn0027495
FBtr0346213	FBgn0267117
FBtr0086015	FBgn0011933
FBtr0081180	FBgn0001202
FBtr0081866	FBgn0037561
FBtr0339097	FBgn0265182
FBtr0339098	FBgn0265182
FBtr0081682	FBgn0051286
FBtr0083010	FBgn0004597
FBtr0073394	FBgn0030260
FBtr0334051	FBgn0264717
FBtr0086186	FBgn0050157
FBtr0345010	FBgn0050157
FBtr0334321	FBgn0264786
FBtr0306561	FBgn0261985
FBtr0306562	FBgn0261985
FBtr0306563	FBgn0261985
FBtr0306560	FBgn0261985
FBtr0306559	FBgn0261985
FBtr0334026	FBgn0051446
FBtr0083163	FBgn0051446
FBtr0084176	FBgn0038928
FBtr0077885	FBgn0264494
FBtr0077886	FBgn0264494
FBtr0070330	FBgn0025630
FBtr0344156	FBgn0025630
FBtr0344109	FBgn0266360
FBtr0084279	FBgn0053107
FBtr0083477	FBgn0051576
FBtr0073346	FBgn0042199
FBtr0087384	FBgn0026370
FBtr0087383	FBgn0026370
FBtr0330628	FBgn0026370
FBtr0087385	FBgn0026370
FBtr0340584	FBgn0265680
FBtr0339812	FBgn0265455
FBtr0079200	FBgn0031781
FBtr0100078	FBgn0054023
FBtr0306903	FBgn0263022
FBtr0080802	FBgn0045827
FBtr0332228	FBgn0045827
FBtr0346121	FBgn0045827
FBtr0088802	FBgn0033279
FBtr0339313	FBgn0033279
FBtr0340228	FBgn0243486
FBtr0081029	FBgn0243486
FBtr0088116	FBgn0033608
FBtr0332421	FBgn0033608
FBtr0073447	FBgn0030283
FBtr0304516	FBgn0262334
FBtr0304517	FBgn0262334
FBtr0072633	FBgn0004429
FBtr0082966	FBgn0038250
FBtr0085150	FBgn0039475
FBtr0084098	FBgn0038880
FBtr0301815	FBgn0038880
FBtr0083087	FBgn0051301
FBtr0086076	FBgn0050440
FBtr0080860	FBgn0020416
FBtr0082621	FBgn0038002
FBtr0087014	FBgn0086350
FBtr0343742	FBgn0053301
FBtr0079935	FBgn0053301
FBtr0083461	FBgn0003375
FBtr0070203	FBgn0029568
FBtr0071530	FBgn0034576
FBtr0088034	FBgn0260932
FBtr0306823	FBgn0262986
FBtr0306824	FBgn0262986
FBtr0071553	FBgn0034567
FBtr0084957	FBgn0002578
FBtr0310083	FBgn0002578
FBtr0074942	FBgn0036890
FBtr0336786	FBgn0036890
FBtr0074944	FBgn0036890
FBtr0345645	FBgn0266853
FBtr0083249	FBgn0038380
FBtr0085212	FBgn0039522
FBtr0114310	FBgn0086034
FBtr0340297	FBgn0002948
FBtr0073516	FBgn0002948
FBtr0089873	FBgn0013305
FBtr0089877	FBgn0013305
FBtr0309295	FBgn0013305
FBtr0309294	FBgn0013305
FBtr0089875	FBgn0013305
FBtr0089876	FBgn0013305
FBtr0089874	FBgn0013305
FBtr0332883	FBgn0013305
FBtr0089878	FBgn0013305
FBtr0073380	FBgn0030240
FBtr0072556	FBgn0035147
FBtr0306917	FBgn0035147
FBtr0073052	FBgn0035429
FBtr0308312	FBgn0035429
FBtr0308313	FBgn0035429
FBtr0308311	FBgn0035429
FBtr0308297	FBgn0025740
FBtr0089179	FBgn0025740
FBtr0305269	FBgn0085329
FBtr0112496	FBgn0085329
FBtr0333908	FBgn0035953
FBtr0076520	FBgn0035953
FBtr0086408	FBgn0053416
FBtr0339584	FBgn0265371
FBtr0346853	FBgn0267481
FBtr0088075	FBgn0033644
FBtr0346558	FBgn0267303
FBtr0344629	FBgn0265917
FBtr0082321	FBgn0051391
FBtr0082184	FBgn0037794
FBtr0073837	FBgn0030524
FBtr0083352	FBgn0003944
FBtr0083348	FBgn0003944
FBtr0083349	FBgn0003944
FBtr0083350	FBgn0003944
FBtr0083351	FBgn0003944
FBtr0083347	FBgn0003944
FBtr0301078	FBgn0085331
FBtr0333557	FBgn0002531
FBtr0088763	FBgn0002531
FBtr0346211	FBgn0267115
FBtr0072196	FBgn0034958
FBtr0072195	FBgn0034958
FBtr0344619	FBgn0039366
FBtr0084924	FBgn0039366
FBtr0309787	FBgn0263488
FBtr0075891	FBgn0036346
FBtr0300145	FBgn0259848
FBtr0088857	FBgn0027548
FBtr0339122	FBgn0027548
FBtr0088858	FBgn0027548
FBtr0085551	FBgn0039734
FBtr0085550	FBgn0039734
FBtr0073338	FBgn0035537
FBtr0345243	FBgn0266742
FBtr0345244	FBgn0266742
FBtr0334890	FBgn0019624
FBtr0082473	FBgn0019624
FBtr0082474	FBgn0019624
FBtr0087259	FBgn0034068
FBtr0087260	FBgn0034068
FBtr0339756	FBgn0034068
FBtr0070712	FBgn0029722
FBtr0346009	FBgn0267035
FBtr0075167	FBgn0036756
FBtr0333693	FBgn0036756
FBtr0330389	FBgn0002941
FBtr0084123	FBgn0002941
FBtr0085860	FBgn0039873
FBtr0074741	FBgn0031044
FBtr0332481	FBgn0031044
FBtr0077066	FBgn0035670
FBtr0084116	FBgn0038893
FBtr0332709	FBgn0036240
FBtr0076050	FBgn0036240
FBtr0076049	FBgn0036240
FBtr0332710	FBgn0036240
FBtr0302336	FBgn0085523
FBtr0303825	FBgn0261995
FBtr0347068	FBgn0261995
FBtr0077516	FBgn0031533
FBtr0085458	FBgn0024841
FBtr0070076	FBgn0029522
FBtr0112947	FBgn0029522
FBtr0308813	FBgn0036820
FBtr0075063	FBgn0036820
FBtr0071504	FBgn0030224
FBtr0089186	FBgn0010217
FBtr0333672	FBgn0010217
FBtr0344754	FBgn0010217
FBtr0086590	FBgn0034418
FBtr0086592	FBgn0034418
FBtr0086591	FBgn0034418
FBtr0113096	FBgn0034418
FBtr0076031	FBgn0036210
FBtr0085425	FBgn0039664
FBtr0303455	FBgn0039664
FBtr0332655	FBgn0028567
FBtr0072695	FBgn0028567
FBtr0112465	FBgn0086900
FBtr0340326	FBgn0015772
FBtr0340325	FBgn0015772
FBtr0081189	FBgn0015772
FBtr0081187	FBgn0015772
FBtr0081747	FBgn0051472
FBtr0081748	FBgn0051472
FBtr0084761	FBgn0039265
FBtr0334503	FBgn0039265
FBtr0084760	FBgn0039265
FBtr0089998	FBgn0023175
FBtr0084324	FBgn0039016
FBtr0074129	FBgn0010240
FBtr0340637	FBgn0265703
FBtr0072688	FBgn0052324
FBtr0337095	FBgn0010340
FBtr0082909	FBgn0010340
FBtr0079805	FBgn0032111
FBtr0081490	FBgn0051988
FBtr0343873	FBgn0051988
FBtr0344982	FBgn0000455
FBtr0082597	FBgn0000455
FBtr0083744	FBgn0038690
FBtr0084378	FBgn0039069
FBtr0334497	FBgn0039069
FBtr0302907	FBgn0259734
FBtr0343357	FBgn0259734
FBtr0300000	FBgn0259734
FBtr0302905	FBgn0259734
FBtr0302906	FBgn0259734
FBtr0300001	FBgn0259734
FBtr0091756	FBgn0028377
FBtr0070055	FBgn0053502
FBtr0086832	FBgn0029079
FBtr0332995	FBgn0033167
FBtr0113049	FBgn0033167
FBtr0083971	FBgn0028396
FBtr0346926	FBgn0267553
FBtr0301925	FBgn0036646
FBtr0339147	FBgn0039678
FBtr0085450	FBgn0039678
FBtr0077431	FBgn0027560
FBtr0070894	FBgn0015818
FBtr0005088	FBgn0260439
FBtr0339789	FBgn0260439
FBtr0306102	FBgn0260439
FBtr0100533	FBgn0260439
FBtr0100535	FBgn0260439
FBtr0305123	FBgn0262741
FBtr0309075	FBgn0262741
FBtr0343909	FBgn0266244
FBtr0077956	FBgn0031304
FBtr0085982	FBgn0011931
FBtr0303714	FBgn0053772
FBtr0083559	FBgn0028499
FBtr0336469	FBgn0028499
FBtr0075685	FBgn0036438
FBtr0300233	FBgn0083120
FBtr0339927	FBgn0265468
FBtr0087977	FBgn0004463
FBtr0333887	FBgn0035923
FBtr0076570	FBgn0035923
FBtr0072708	FBgn0028577
FBtr0301523	FBgn0028577
FBtr0300417	FBgn0028577
FBtr0072710	FBgn0028577
FBtr0072707	FBgn0028577
FBtr0300420	FBgn0028577
FBtr0072709	FBgn0028577
FBtr0300416	FBgn0028577
FBtr0300418	FBgn0028577
FBtr0300419	FBgn0028577
FBtr0307198	FBgn0004462
FBtr0074634	FBgn0004462
FBtr0307199	FBgn0004462
FBtr0074802	FBgn0086782
FBtr0080216	FBgn0014076
FBtr0343618	FBgn0014076
FBtr0345820	FBgn0266927
FBtr0306848	FBgn0263004
FBtr0077471	FBgn0265269
FBtr0071964	FBgn0045483
FBtr0346822	FBgn0267451
FBtr0343846	FBgn0053923
FBtr0112993	FBgn0261791
FBtr0074377	FBgn0261791
FBtr0083850	FBgn0038752
FBtr0302439	FBgn0000546
FBtr0086010	FBgn0000546
FBtr0086009	FBgn0000546
FBtr0086011	FBgn0000546
FBtr0086008	FBgn0000546
FBtr0086012	FBgn0000546
FBtr0074025	FBgn0052588
FBtr0309792	FBgn0259701
FBtr0344866	FBgn0259701
FBtr0301626	FBgn0035374
FBtr0086248	FBgn0034539
FBtr0343971	FBgn0263981
FBtr0344611	FBgn0265341
FBtr0078645	FBgn0037388
FBtr0333875	FBgn0025776
FBtr0113224	FBgn0037979
FBtr0273192	FBgn0039510
FBtr0070994	FBgn0029912
FBtr0343230	FBgn0266020
FBtr0335189	FBgn0264948
FBtr0071903	FBgn0034795
FBtr0077814	FBgn0031378
FBtr0300761	FBgn0031974
FBtr0343383	FBgn0031974
FBtr0086470	FBgn0034461
FBtr0306928	FBgn0263037
FBtr0343621	FBgn0032338
FBtr0304586	FBgn0032338
FBtr0307171	FBgn0032338
FBtr0329973	FBgn0053179
FBtr0273450	FBgn0053179
FBtr0077521	FBgn0021967
FBtr0077520	FBgn0021967
FBtr0075453	FBgn0011016
FBtr0346406	FBgn0267235
FBtr0300352	FBgn0026872
FBtr0070253	FBgn0026872
FBtr0339577	FBgn0026872
FBtr0345508	FBgn0026872
FBtr0339576	FBgn0026872
FBtr0333335	FBgn0001186
FBtr0071362	FBgn0001186
FBtr0071361	FBgn0001186
FBtr0085606	FBgn0039735
FBtr0113308	FBgn0039735
FBtr0303731	FBgn0261932
FBtr0332163	FBgn0261932
FBtr0078447	FBgn0037138
FBtr0078446	FBgn0037138
FBtr0078445	FBgn0037138
FBtr0303031	FBgn0037138
FBtr0332813	FBgn0037138
FBtr0072559	FBgn0035148
FBtr0331301	FBgn0040345
FBtr0077828	FBgn0004507
FBtr0100485	FBgn0004507
FBtr0078052	FBgn0053127
FBtr0300865	FBgn0038451
FBtr0342782	FBgn0265895
FBtr0079561	FBgn0031959
FBtr0273392	FBgn0036757
FBtr0075228	FBgn0042641
FBtr0299820	FBgn0042641
FBtr0086352	FBgn0053360
FBtr0086258	FBgn0028622
FBtr0342704	FBgn0028622
FBtr0088440	FBgn0033468
FBtr0088713	FBgn0027585
FBtr0088712	FBgn0027585
FBtr0290115	FBgn0027585
FBtr0339338	FBgn0027585
FBtr0088711	FBgn0027585
FBtr0091744	FBgn0053746
FBtr0074194	FBgn0030685
FBtr0340307	FBgn0030685
FBtr0074198	FBgn0030685
FBtr0074197	FBgn0030685
FBtr0340305	FBgn0030685
FBtr0345133	FBgn0030685
FBtr0340306	FBgn0030685
FBtr0074768	FBgn0031036
FBtr0307162	FBgn0031036
FBtr0346215	FBgn0267119
FBtr0346354	FBgn0267201
FBtr0346353	FBgn0267201
FBtr0080362	FBgn0029137
FBtr0113576	FBgn0082961
FBtr0300627	FBgn0260226
FBtr0336994	FBgn0260226
FBtr0071624	FBgn0034605
FBtr0110814	FBgn0034605
FBtr0304150	FBgn0262163
FBtr0304751	FBgn0033234
FBtr0309843	FBgn0033234
FBtr0088849	FBgn0033234
FBtr0330319	FBgn0052813
FBtr0342735	FBgn0052813
FBtr0330320	FBgn0052813
FBtr0330317	FBgn0052813
FBtr0330318	FBgn0052813
FBtr0342736	FBgn0052813
FBtr0070222	FBgn0052813
FBtr0070219	FBgn0052813
FBtr0342737	FBgn0052813
FBtr0072371	FBgn0035057
FBtr0079781	FBgn0013746
FBtr0339550	FBgn0013746
FBtr0079780	FBgn0013746
FBtr0343095	FBgn0013746
FBtr0346583	FBgn0028892
FBtr0080735	FBgn0028892
FBtr0084836	FBgn0039337
FBtr0077812	FBgn0051942
FBtr0080095	FBgn0032266
FBtr0077161	FBgn0016031
FBtr0077159	FBgn0016031
FBtr0077160	FBgn0016031
FBtr0333595	FBgn0016031
FBtr0300491	FBgn0053512
FBtr0077497	FBgn0021800
FBtr0077498	FBgn0021800
FBtr0084558	FBgn0026257
FBtr0084559	FBgn0026257
FBtr0084557	FBgn0026257
FBtr0084556	FBgn0026257
FBtr0346399	FBgn0267226
FBtr0346398	FBgn0267226
FBtr0075325	FBgn0036661
FBtr0333607	FBgn0036661
FBtr0075324	FBgn0036661
FBtr0086850	FBgn0063388
FBtr0332007	FBgn0264341
FBtr0302547	FBgn0035772
FBtr0076872	FBgn0035772
FBtr0076873	FBgn0035772
FBtr0302548	FBgn0035772
FBtr0302546	FBgn0035772
FBtr0077137	FBgn0035612
FBtr0273233	FBgn0035612
FBtr0113146	FBgn0035612
FBtr0077138	FBgn0035612
FBtr0273234	FBgn0035612
FBtr0077139	FBgn0035612
FBtr0077140	FBgn0035612
FBtr0273231	FBgn0035612
FBtr0273232	FBgn0035612
FBtr0113144	FBgn0035612
FBtr0339952	FBgn0265498
FBtr0083866	FBgn0038774
FBtr0078599	FBgn0037416
FBtr0082877	FBgn0038190
FBtr0347152	FBgn0038190
FBtr0072391	FBgn0022343
FBtr0072392	FBgn0022343
FBtr0339276	FBgn0022343
FBtr0309242	FBgn0022343
FBtr0343352	FBgn0030512
FBtr0073844	FBgn0030512
FBtr0073845	FBgn0030512
FBtr0346470	FBgn0267254
FBtr0081772	FBgn0037520
FBtr0080438	FBgn0032480
FBtr0333235	FBgn0032480
FBtr0072890	FBgn0035336
FBtr0073142	FBgn0052267
FBtr0309291	FBgn0263444
FBtr0309290	FBgn0263444
FBtr0304139	FBgn0262148
FBtr0088593	FBgn0033397
FBtr0087513	FBgn0050076
FBtr0334329	FBgn0037645
FBtr0082014	FBgn0037645
FBtr0084869	FBgn0000158
FBtr0343106	FBgn0265996
FBtr0080872	FBgn0032588
FBtr0335499	FBgn0032588
FBtr0089590	FBgn0086676
FBtr0089589	FBgn0086676
FBtr0089593	FBgn0086676
FBtr0089592	FBgn0086676
FBtr0089591	FBgn0086676
FBtr0307282	FBgn0030027
FBtr0071170	FBgn0030027
FBtr0333683	FBgn0052010
FBtr0089181	FBgn0052010
FBtr0084382	FBgn0039071
FBtr0086758	FBgn0034322
FBtr0305129	FBgn0038470
FBtr0339156	FBgn0038470
FBtr0339157	FBgn0038470
FBtr0083595	FBgn0010877
FBtr0334314	FBgn0010877
FBtr0083596	FBgn0010877
FBtr0334313	FBgn0010877
FBtr0076822	FBgn0035805
FBtr0087669	FBgn0033846
FBtr0301388	FBgn0033846
FBtr0310112	FBgn0263665
FBtr0310113	FBgn0263665
FBtr0082357	FBgn0037889
FBtr0077167	FBgn0035587
FBtr0331805	FBgn0035587
FBtr0344225	FBgn0035587
FBtr0111194	FBgn0069938
FBtr0304818	FBgn0262480
FBtr0344890	FBgn0262480
FBtr0073246	FBgn0041171
FBtr0073245	FBgn0041171
FBtr0073247	FBgn0041171
FBtr0346250	FBgn0267144
FBtr0112672	FBgn0085436
FBtr0112674	FBgn0085436
FBtr0304957	FBgn0085436
FBtr0112673	FBgn0085436
FBtr0339394	FBgn0085436
FBtr0302122	FBgn0085436
FBtr0332550	FBgn0264430
FBtr0347232	FBgn0259112
FBtr0347231	FBgn0259112
FBtr0347230	FBgn0259112
FBtr0346760	FBgn0264350
FBtr0332026	FBgn0264350
FBtr0329857	FBgn0263934
FBtr0329858	FBgn0263934
FBtr0329859	FBgn0263934
FBtr0329856	FBgn0263934
FBtr0087013	FBgn0034186
FBtr0306810	FBgn0034186
FBtr0071087	FBgn0029966
FBtr0309827	FBgn0029966
FBtr0343254	FBgn0266037
FBtr0345569	FBgn0266841
FBtr0079128	FBgn0031713
FBtr0113403	FBgn0051342
FBtr0113404	FBgn0051342
FBtr0075477	FBgn0036592
FBtr0342840	FBgn0265914
FBtr0074872	FBgn0036932
FBtr0302366	FBgn0036932
FBtr0331349	FBgn0037698
FBtr0082125	FBgn0037698
FBtr0346097	FBgn0037698
FBtr0331351	FBgn0037698
FBtr0331350	FBgn0037698
FBtr0076140	FBgn0036181
FBtr0075729	FBgn0036422
FBtr0080962	FBgn0045487
FBtr0072678	FBgn0035209
FBtr0081658	FBgn0003339
FBtr0081657	FBgn0003339
FBtr0085671	FBgn0051013
FBtr0340597	FBgn0265698
